Time,Curr_temp,Set_temp
0,29.6,20.0
1,29.6,20.0
2,29.59,20.0
3,29.59,20.0
4,29.6,20.0
5,29.59,20.0
6,29.59,56.99
7,29.59,56.99
8,29.61,56.99
9,29.61,56.99
10,29.63,56.99
11,29.64,56.99
12,29.67,56.99
13,29.69,56.99
14,29.74,56.99
15,29.78,56.99
16,29.82,56.99
17,29.85,56.99
18,29.9,56.99
19,29.96,56.99
20,30.0,56.99
21,30.05,56.99
22,30.1,56.99
23,30.16,56.99
24,30.22,56.99
25,30.28,56.99
26,30.34,56.99
27,30.39,56.99
28,30.46,56.99
29,30.52,56.99
30,30.59,56.99
31,30.64,56.99
32,30.72,56.99
33,30.79,56.99
34,30.84,56.99
35,30.92,56.99
36,31.0,56.99
37,31.07,56.99
38,31.14,56.99
39,31.23,56.99
40,31.3,56.99
41,31.37,56.99
42,31.45,56.99
43,31.51,56.99
44,31.6,56.99
45,31.69,56.99
46,31.75,56.99
47,31.83,56.99
48,31.92,56.99
49,31.99,56.99
50,32.08,56.99
51,32.16,56.99
52,32.24,56.99
53,32.32,56.99
54,32.39,56.99
55,32.5,56.99
56,32.59,56.99
57,32.66,56.99
58,32.74,56.99
59,32.85,56.99
60,32.92,56.99
61,33.01,56.99
62,33.1,56.99
63,33.18,56.99
64,33.26,56.99
65,33.35,56.99
66,33.44,56.99
67,33.53,56.99
68,33.61,56.99
69,33.7,56.99
70,33.79,56.99
71,33.89,56.99
72,33.98,56.99
73,34.05,56.99
74,34.16,56.99
75,34.25,56.99
76,34.33,56.99
77,34.42,56.99
78,34.52,56.99
79,34.6,56.99
80,34.69,56.99
81,34.78,56.99
82,34.87,56.99
83,34.97,56.99
84,35.05,56.99
85,35.14,56.99
86,35.24,56.99
87,35.33,56.99
88,35.42,56.99
89,35.52,56.99
90,35.62,56.99
91,35.69,56.99
92,35.78,56.99
93,35.88,56.99
94,35.97,56.99
95,36.07,56.99
96,36.16,56.99
97,36.24,56.99
98,36.34,56.99
99,36.45,56.99
100,36.53,56.99
101,36.63,56.99
102,36.72,56.99
103,36.81,56.99
104,36.91,56.99
105,37.0,56.99
106,37.1,56.99
107,37.18,56.99
108,37.28,56.99
109,37.37,56.99
110,37.47,56.99
111,37.56,56.99
112,37.65,56.99
113,37.74,56.99
114,37.84,56.99
115,37.93,56.99
116,38.02,56.99
117,38.11,56.99
118,38.2,56.99
119,38.29,56.99
120,38.37,56.99
121,38.49,56.99
122,38.58,56.99
123,38.66,56.99
124,38.75,56.99
125,38.84,56.99
126,38.94,56.99
127,39.03,56.99
128,39.14,56.99
129,39.22,56.99
130,39.31,56.99
131,39.42,56.99
132,39.51,56.99
133,39.59,56.99
134,39.68,56.99
135,39.78,56.99
136,39.87,56.99
137,39.96,56.99
138,40.06,56.99
139,40.15,56.99
140,40.24,56.99
141,40.33,56.99
142,40.43,56.99
143,40.5,56.99
144,40.6,56.99
145,40.69,56.99
146,40.79,56.99
147,40.88,56.99
148,40.96,56.99
149,41.04,56.99
150,41.13,56.99
151,41.23,56.99
152,41.32,56.99
153,41.4,56.99
154,41.5,56.99
155,41.58,56.99
156,41.66,56.99
157,41.75,56.99
158,41.84,56.99
159,41.92,56.99
160,42.0,56.99
161,42.09,56.99
162,42.18,56.99
163,42.25,56.99
164,42.34,56.99
165,42.43,56.99
166,42.52,56.99
167,42.59,56.99
168,42.69,56.99
169,42.77,56.99
170,42.85,56.99
171,42.92,56.99
172,43.0,56.99
173,43.09,56.99
174,43.17,56.99
175,43.25,56.99
176,43.32,56.99
177,43.39,56.99
178,43.49,56.99
179,43.56,56.99
180,43.63,56.99
181,43.71,56.99
182,43.78,56.99
183,43.85,56.99
184,43.93,56.99
185,44.01,56.99
186,44.07,56.99
187,44.15,56.99
188,44.22,56.99
189,44.32,56.99
190,44.4,56.99
191,44.46,56.99
192,44.54,56.99
193,44.61,56.99
194,44.69,56.99
195,44.75,56.99
196,44.83,56.99
197,44.9,56.99
198,44.97,56.99
199,45.05,56.99
200,45.14,56.99
201,45.2,56.99
202,45.28,56.99
203,45.36,56.99
204,45.42,56.99
205,45.5,56.99
206,45.57,56.99
207,45.64,56.99
208,45.73,56.99
209,45.8,56.99
210,45.88,56.99
211,45.93,56.99
212,46.02,56.99
213,46.08,56.99
214,46.16,56.99
215,46.22,56.99
216,46.28,56.99
217,46.36,56.99
218,46.42,56.99
219,46.48,56.99
220,46.55,56.99
221,46.61,56.99
222,46.67,56.99
223,46.74,56.99
224,46.79,56.99
225,46.85,56.99
226,46.92,56.99
227,46.99,56.99
228,47.04,56.99
229,47.1,56.99
230,47.16,56.99
231,47.23,56.99
232,47.29,56.99
233,47.34,56.99
234,47.4,56.99
235,47.47,56.99
236,47.53,56.99
237,47.58,56.99
238,47.64,56.99
239,47.7,56.99
240,47.75,56.99
241,47.81,56.99
242,47.86,56.99
243,47.92,56.99
244,47.98,56.99
245,48.04,56.99
246,48.09,56.99
247,48.15,56.99
248,48.21,56.99
249,48.27,56.99
250,48.34,56.99
251,48.39,56.99
252,48.45,56.99
253,48.5,56.99
254,48.54,56.99
255,48.62,56.99
256,48.67,56.99
257,48.73,56.99
258,48.78,56.99
259,48.83,56.99
260,48.88,56.99
261,48.94,56.99
262,48.99,56.99
263,49.04,56.99
264,49.09,56.99
265,49.13,56.99
266,49.19,56.99
267,49.25,56.99
268,49.3,56.99
269,49.34,56.99
270,49.38,56.99
271,49.44,56.99
272,49.48,56.99
273,49.54,56.99
274,49.57,56.99
275,49.63,56.99
276,49.67,56.99
277,49.72,56.99
278,49.76,56.99
279,49.8,56.99
280,49.84,56.99
281,49.88,56.99
282,49.92,56.99
283,49.98,56.99
284,50.01,56.99
285,50.05,56.99
286,50.1,56.99
287,50.14,56.99
288,50.19,56.99
289,50.23,56.99
290,50.3,56.99
291,50.33,56.99
292,50.39,56.99
293,50.44,56.99
294,50.49,56.99
295,50.55,56.99
296,50.6,56.99
297,50.65,56.99
298,50.7,56.99
299,50.74,56.99
300,50.79,56.99
301,50.84,56.99
302,50.89,56.99
303,50.93,56.99
304,50.98,56.99
305,51.01,56.99
306,51.06,56.99
307,51.09,56.99
308,51.13,56.99
309,51.17,56.99
310,51.21,56.99
311,51.24,56.99
312,51.28,56.99
313,51.32,56.99
314,51.36,56.99
315,51.4,56.99
316,51.44,56.99
317,51.47,56.99
318,51.51,56.99
319,51.55,56.99
320,51.61,56.99
321,51.64,56.99
322,51.68,56.99
323,51.72,56.99
324,51.75,56.99
325,51.79,56.99
326,51.82,56.99
327,51.86,56.99
328,51.89,56.99
329,51.92,56.99
330,51.96,56.99
331,51.99,56.99
332,52.03,56.99
333,52.07,56.99
334,52.09,56.99
335,52.14,56.99
336,52.16,56.99
337,52.2,56.99
338,52.24,56.99
339,52.27,56.99
340,52.31,56.99
341,52.33,56.99
342,52.37,56.99
343,52.4,56.99
344,52.42,56.99
345,52.47,56.99
346,52.51,56.99
347,52.54,56.99
348,52.57,56.99
349,52.61,56.99
350,52.64,56.99
351,52.67,56.99
352,52.71,56.99
353,52.74,56.99
354,52.77,56.99
355,52.8,56.99
356,52.82,56.99
357,52.85,56.99
358,52.89,56.99
359,52.93,56.99
360,52.95,56.99
361,52.99,56.99
362,53.03,56.99
363,53.05,56.99
364,53.07,56.99
365,53.1,56.99
366,53.13,56.99
367,53.16,56.99
368,53.2,56.99
369,53.23,56.99
370,53.25,56.99
371,53.29,56.99
372,53.31,56.99
373,53.34,56.99
374,53.37,56.99
375,53.41,56.99
376,53.45,56.99
377,53.48,56.99
378,53.52,56.99
379,53.57,56.99
380,53.59,56.99
381,53.63,56.99
382,53.65,56.99
383,53.65,56.99
384,53.66,56.99
385,53.69,56.99
386,53.71,56.99
387,53.73,56.99
388,53.75,56.99
389,53.8,56.99
390,53.83,56.99
391,53.86,56.99
392,53.89,56.99
393,53.92,56.99
394,53.94,56.99
395,53.97,56.99
396,53.99,56.99
397,54.02,56.99
398,54.06,56.99
399,54.06,56.99
400,54.1,56.99
401,54.12,56.99
402,54.15,56.99
403,54.17,56.99
404,54.2,56.99
405,54.23,56.99
406,54.26,56.99
407,54.28,56.99
408,54.31,56.99
409,54.34,56.99
410,54.37,56.99
411,54.38,56.99
412,54.41,56.99
413,54.44,56.99
414,54.46,56.99
415,54.49,56.99
416,54.5,56.99
417,54.54,56.99
418,54.56,56.99
419,54.59,56.99
420,54.62,56.99
421,54.63,56.99
422,54.66,56.99
423,54.68,56.99
424,54.7,56.99
425,54.72,56.99
426,54.74,56.99
427,54.76,56.99
428,54.78,56.99
429,54.82,56.99
430,54.84,56.99
431,54.86,56.99
432,54.88,56.99
433,54.91,56.99
434,54.92,56.99
435,54.95,56.99
436,54.98,56.99
437,54.99,56.99
438,55.01,56.99
439,55.04,56.99
440,55.06,56.99
441,55.08,56.99
442,55.1,56.99
443,55.13,56.99
444,55.15,56.99
445,55.16,56.99
446,55.19,56.99
447,55.21,56.99
448,55.23,56.99
449,55.25,56.99
450,55.27,56.99
451,55.29,56.99
452,55.31,56.99
453,55.34,56.99
454,55.35,56.99
455,55.37,56.99
456,55.39,56.99
457,55.41,56.99
458,55.44,56.99
459,55.46,56.99
460,55.49,56.99
461,55.52,56.99
462,55.55,56.99
463,55.58,56.99
464,55.6,56.99
465,55.63,56.99
466,55.65,56.99
467,55.68,56.99
468,55.7,56.99
469,55.74,56.99
470,55.76,56.99
471,55.79,56.99
472,55.83,56.99
473,55.85,56.99
474,55.87,56.99
475,55.88,56.99
476,55.9,56.99
477,55.92,56.99
478,55.92,56.99
479,55.94,56.99
480,55.95,56.99
481,55.96,56.99
482,55.97,56.99
483,55.99,56.99
484,56.01,56.99
485,56.03,56.99
486,56.06,56.99
487,56.09,56.99
488,56.11,56.99
489,56.13,56.99
490,56.15,56.99
491,56.17,56.99
492,56.2,56.99
493,56.22,56.99
494,56.22,56.99
495,56.25,56.99
496,56.26,56.99
497,56.3,56.99
498,56.31,56.99
499,56.32,56.99
500,56.34,56.99
501,56.37,56.99
502,56.37,56.99
503,56.39,56.99
504,56.42,56.99
505,56.44,56.99
506,56.45,56.99
507,56.46,56.99
508,56.48,56.99
509,56.5,56.99
510,56.51,56.99
511,56.53,56.99
512,56.53,56.99
513,56.55,56.99
514,56.56,56.99
515,56.56,56.99
516,56.57,56.99
517,56.58,56.99
518,56.59,56.99
519,56.62,56.99
520,56.62,56.99
521,56.63,56.99
522,56.65,56.99
523,56.66,56.99
524,56.66,56.99
525,56.68,56.99
526,56.68,56.99
527,56.69,56.99
528,56.7,56.99
529,56.71,56.99
530,56.73,56.99
531,56.74,56.99
532,56.76,56.99
533,56.76,56.99
534,56.78,56.99
535,56.79,56.99
536,56.8,56.99
537,56.8,56.99
538,56.82,56.99
539,56.84,56.99
540,56.85,56.99
541,56.85,56.99
542,56.87,56.99
543,56.88,56.99
544,56.89,56.99
545,56.9,56.99
546,56.91,56.99
547,56.92,56.99
548,56.93,56.99
549,56.94,56.99
550,56.95,56.99
551,56.95,56.99
552,56.97,56.99
553,56.97,56.99
554,56.98,56.99
555,56.99,56.99
556,56.99,56.99
557,57.01,56.99
558,57.01,56.99
559,57.03,56.99
560,57.04,56.99
561,57.05,56.99
562,57.07,56.99
563,57.09,56.99
564,57.11,56.99
565,57.12,56.99
566,57.14,56.99
567,57.14,56.99
568,57.16,56.99
569,57.16,56.99
570,57.19,56.99
571,57.2,56.99
572,57.21,56.99
573,57.23,56.99
574,57.24,56.99
575,57.27,56.99
576,57.28,56.99
577,57.29,56.99
578,57.3,56.99
579,57.31,56.99
580,57.34,56.99
581,57.33,56.99
582,57.36,56.99
583,57.36,56.99
584,57.37,56.99
585,57.39,56.99
586,57.4,56.99
587,57.41,56.99
588,57.41,56.99
589,57.43,56.99
590,57.45,56.99
591,57.47,56.99
592,57.48,56.99
593,57.49,56.99
594,57.5,56.99
595,57.51,56.99
596,57.51,56.99
597,57.53,56.99
598,57.54,56.99
599,57.53,56.99
600,57.53,56.99
601,57.55,56.99
602,57.55,56.99
603,57.56,56.99
604,57.58,56.99
605,57.58,56.99
606,57.59,56.99
607,57.6,56.99
608,57.61,56.99
609,57.61,56.99
610,57.63,56.99
611,57.64,56.99
612,57.65,56.99
613,57.66,56.99
614,57.66,56.99
615,57.68,56.99
616,57.69,56.99
617,57.69,56.99
618,57.7,56.99
619,57.72,56.99
620,57.72,56.99
621,57.75,56.99
622,57.74,56.99
623,57.76,56.99
624,57.77,56.99
625,57.79,56.99
626,57.79,56.99
627,57.8,56.99
628,57.81,56.99
629,57.81,56.99
630,57.81,56.99
631,57.82,56.99
632,57.83,56.99
633,57.84,56.99
634,57.85,56.99
635,57.86,56.99
636,57.87,56.99
637,57.88,56.99
638,57.89,56.99
639,57.9,56.99
640,57.92,56.99
641,57.93,56.99
642,57.94,56.99
643,57.95,56.99
644,57.95,56.99
645,57.96,56.99
646,57.96,56.99
647,57.97,56.99
648,57.98,56.99
649,57.98,56.99
650,57.99,56.99
651,57.99,56.99
652,57.99,56.99
653,58.0,56.99
654,58.02,56.99
655,58.02,56.99
656,58.02,56.99
657,58.02,56.99
658,58.03,56.99
659,58.03,56.99
660,58.05,56.99
661,58.04,56.99
662,58.05,56.99
663,58.06,56.99
664,58.06,56.99
665,58.07,56.99
666,58.07,56.99
667,58.08,56.99
668,58.08,56.99
669,58.09,56.99
670,58.1,56.99
671,58.11,56.99
672,58.11,56.99
673,58.12,56.99
674,58.13,56.99
675,58.13,56.99
676,58.13,56.99
677,58.14,56.99
678,58.15,56.99
679,58.15,56.99
680,58.16,56.99
681,58.16,56.99
682,58.16,56.99
683,58.18,56.99
684,58.18,56.99
685,58.18,56.99
686,58.18,56.99
687,58.19,56.99
688,58.19,56.99
689,58.21,56.99
690,58.2,56.99
691,58.22,56.99
692,58.22,56.99
693,58.23,56.99
694,58.23,56.99
695,58.23,56.99
696,58.24,56.99
697,58.25,56.99
698,58.27,56.99
699,58.28,56.99
700,58.27,56.99
701,58.28,56.99
702,58.29,56.99
703,58.28,56.99
704,58.3,56.99
705,58.3,56.99
706,58.31,56.99
707,58.32,56.99
708,58.31,56.99
709,58.32,56.99
710,58.33,56.99
711,58.32,56.99
712,58.33,56.99
713,58.33,56.99
714,58.32,56.99
715,58.33,56.99
716,58.32,56.99
717,58.32,56.99
718,58.32,56.99
719,58.32,56.99
720,58.33,56.99
721,58.32,56.99
722,58.32,56.99
723,58.32,56.99
724,58.32,56.99
725,58.33,56.99
726,58.34,56.99
727,58.34,56.99
728,58.34,56.99
729,58.34,56.99
730,58.35,56.99
731,58.36,56.99
732,58.36,56.99
733,58.37,56.99
734,58.37,56.99
735,58.38,56.99
736,58.38,56.99
737,58.39,56.99
738,58.39,56.99
739,58.39,56.99
740,58.38,56.99
741,58.39,56.99
742,58.38,56.99
743,58.39,56.99
744,58.4,56.99
745,58.39,56.99
746,58.39,56.99
747,58.4,56.99
748,58.4,56.99
749,58.41,56.99
750,58.42,56.99
751,58.41,56.99
752,58.4,56.99
753,58.41,56.99
754,58.41,56.99
755,58.43,56.99
756,58.42,56.99
757,58.44,56.99
758,58.43,56.99
759,58.44,56.99
760,58.44,56.99
761,58.44,56.99
762,58.44,56.99
763,58.44,56.99
764,58.45,56.99
765,58.45,56.99
766,58.44,56.99
767,58.45,56.99
768,58.45,56.99
769,58.45,56.99
770,58.44,56.99
771,58.44,56.99
772,58.44,56.99
773,58.44,56.99
774,58.45,56.99
775,58.44,56.99
776,58.45,56.99
777,58.43,56.99
778,58.44,56.99
779,58.44,56.99
780,58.44,56.99
781,58.44,56.99
782,58.44,56.99
783,58.44,56.99
784,58.44,56.99
785,58.45,56.99
786,58.45,56.99
787,58.44,56.99
788,58.44,56.99
789,58.44,56.99
790,58.44,56.99
791,58.43,56.99
792,58.44,56.99
793,58.44,56.99
794,58.44,56.99
795,58.43,56.99
796,58.44,56.99
797,58.44,56.99
798,58.44,56.99
799,58.43,56.99
800,58.44,56.99
801,58.43,56.99
802,58.43,56.99
803,58.44,56.99
804,58.45,56.99
805,58.45,56.99
806,58.45,56.99
807,58.46,56.99
808,58.47,56.99
809,58.47,56.99
810,58.48,56.99
811,58.48,56.99
812,58.49,56.99
813,58.5,56.99
814,58.51,56.99
815,58.51,56.99
816,58.51,56.99
817,58.52,56.99
818,58.53,56.99
819,58.54,56.99
820,58.55,56.99
821,58.54,56.99
822,58.56,56.99
823,58.55,56.99
824,58.57,56.99
825,58.58,56.99
826,58.58,56.99
827,58.58,56.99
828,58.6,56.99
829,58.6,56.99
830,58.61,56.99
831,58.61,56.99
832,58.61,56.99
833,58.62,56.99
834,58.62,56.99
835,58.61,56.99
836,58.62,56.99
837,58.62,56.99
838,58.62,56.99
839,58.61,56.99
840,58.61,56.99
841,58.62,56.99
842,58.61,56.99
843,58.63,56.99
844,58.63,56.99
845,58.65,56.99
846,58.64,56.99
847,58.65,56.99
848,58.65,56.99
849,58.66,56.99
850,58.66,56.99
851,58.66,56.99
852,58.66,56.99
853,58.65,56.99
854,58.66,56.99
855,58.65,56.99
856,58.65,56.99
857,58.64,56.99
858,58.63,56.99
859,58.62,56.99
860,58.62,56.99
861,58.61,56.99
862,58.61,56.99
863,58.6,56.99
864,58.6,56.99
865,58.61,56.99
866,58.59,56.99
867,58.59,56.99
868,58.6,56.99
869,58.59,56.99
870,58.58,56.99
871,58.57,56.99
872,58.58,56.99
873,58.57,56.99
874,58.57,56.99
875,58.56,56.99
876,58.57,56.99
877,58.55,56.99
878,58.55,56.99
879,58.53,56.99
880,58.53,56.99
881,58.52,56.99
882,58.51,56.99
883,58.5,56.99
884,58.5,56.99
885,58.49,56.99
886,58.49,56.99
887,58.49,56.99
888,58.48,56.99
889,58.48,56.99
890,58.46,56.99
891,58.48,56.99
892,58.46,56.99
893,58.46,56.99
894,58.46,56.99
895,58.45,56.99
896,58.45,56.99
897,58.44,56.99
898,58.44,56.99
899,58.43,56.99
900,58.43,56.99
901,58.42,56.99
902,58.41,56.99
903,58.41,56.99
904,58.41,56.99
905,58.41,56.99
906,58.41,56.99
907,58.41,56.99
908,58.39,56.99
909,58.39,56.99
910,58.38,56.99
911,58.38,56.99
912,58.37,56.99
913,58.35,56.99
914,58.36,56.99
915,58.34,56.99
916,58.34,56.99
917,58.33,56.99
918,58.33,56.99
919,58.31,56.99
920,58.3,56.99
921,58.29,56.99
922,58.29,56.99
923,58.29,56.99
924,58.27,56.99
925,58.28,56.99
926,58.27,56.99
927,58.25,56.99
928,58.25,56.99
929,58.25,56.99
930,58.24,56.99
931,58.24,56.99
932,58.23,56.99
933,58.22,56.99
934,58.21,56.99
935,58.21,56.99
936,58.21,56.99
937,58.21,56.99
938,58.21,56.99
939,58.2,56.99
940,58.2,56.99
941,58.19,56.99
942,58.2,56.99
943,58.19,56.99
944,58.2,56.99
945,58.19,56.99
946,58.19,56.99
947,58.18,56.99
948,58.18,56.99
949,58.17,56.99
950,58.17,56.99
951,58.17,56.99
952,58.17,56.99
953,58.17,56.99
954,58.17,56.99
955,58.18,56.99
956,58.18,56.99
957,58.19,56.99
958,58.17,56.99
959,58.17,56.99
960,58.17,56.99
961,58.17,56.99
962,58.16,56.99
963,58.16,56.99
964,58.14,56.99
965,58.14,56.99
966,58.13,56.99
967,58.14,56.99
968,58.13,56.99
969,58.12,56.99
970,58.11,56.99
971,58.11,56.99
972,58.1,56.99
973,58.09,56.99
974,58.08,56.99
975,58.08,56.99
976,58.07,56.99
977,58.07,56.99
978,58.06,56.99
979,58.06,56.99
980,58.05,56.99
981,58.05,56.99
982,58.05,56.99
983,58.05,56.99
984,58.04,56.99
985,58.03,56.99
986,58.03,56.99
987,58.03,56.99
988,58.03,56.99
989,58.02,56.99
990,58.02,56.99
991,58.01,56.99
992,58.0,56.99
993,57.99,56.99
994,57.99,56.99
995,57.99,56.99
996,57.98,56.99
997,57.98,56.99
998,57.98,56.99
999,57.97,56.99
1000,57.97,56.99
1001,57.97,56.99
1002,57.97,56.99
1003,57.96,56.99
1004,57.97,56.99
1005,57.96,56.99
1006,57.97,56.99
1007,57.96,56.99
1008,57.97,56.99
1009,57.96,56.99
1010,57.95,56.99
1011,57.94,56.99
1012,57.94,56.99
1013,57.92,56.99
1014,57.92,56.99
1015,57.91,56.99
1016,57.91,56.99
1017,57.9,56.99
1018,57.89,56.99
1019,57.89,56.99
1020,57.88,56.99
1021,57.89,56.99
1022,57.88,56.99
1023,57.87,56.99
1024,57.87,56.99
1025,57.88,56.99
1026,57.87,56.99
1027,57.86,56.99
1028,57.86,56.99
1029,57.85,56.99
1030,57.85,56.99
1031,57.84,56.99
1032,57.83,56.99
1033,57.84,56.99
1034,57.83,56.99
1035,57.83,56.99
1036,57.81,56.99
1037,57.8,56.99
1038,57.79,56.99
1039,57.79,56.99
1040,57.78,56.99
1041,57.78,56.99
1042,57.77,56.99
1043,57.77,56.99
1044,57.75,56.99
1045,57.76,56.99
1046,57.74,56.99
1047,57.74,56.99
1048,57.75,56.99
1049,57.75,56.99
1050,57.75,56.99
1051,57.76,56.99
1052,57.77,56.99
1053,57.75,56.99
1054,57.77,56.99
1055,57.75,56.99
1056,57.77,56.99
1057,57.77,56.99
1058,57.76,56.99
1059,57.76,56.99
1060,57.77,56.99
1061,57.77,56.99
1062,57.76,56.99
1063,57.76,56.99
1064,57.77,56.99
1065,57.77,56.99
1066,57.75,56.99
1067,57.77,56.99
1068,57.77,56.99
1069,57.77,56.99
1070,57.77,56.99
1071,57.78,56.99
1072,57.77,56.99
1073,57.78,56.99
1074,57.79,56.99
1075,57.79,56.99
1076,57.78,56.99
1077,57.79,56.99
1078,57.79,56.99
1079,57.79,56.99
1080,57.79,56.99
1081,57.78,56.99
1082,57.79,56.99
1083,57.79,56.99
1084,57.78,56.99
1085,57.78,56.99
1086,57.77,56.99
1087,57.77,56.99
1088,57.76,56.99
1089,57.76,56.99
1090,57.75,56.99
1091,57.77,56.99
1092,57.77,56.99
1093,57.77,56.99
1094,57.77,56.99
1095,57.77,56.99
1096,57.77,56.99
1097,57.77,56.99
1098,57.78,56.99
1099,57.78,56.99
1100,57.77,56.99
1101,57.79,56.99
1102,57.79,56.99
1103,57.8,56.99
1104,57.79,56.99
1105,57.8,56.99
1106,57.81,56.99
1107,57.81,56.99
1108,57.81,56.99
1109,57.81,56.99
1110,57.81,56.99
1111,57.82,56.99
1112,57.81,56.99
1113,57.82,56.99
1114,57.81,56.99
1115,57.81,56.99
1116,57.81,56.99
1117,57.8,56.99
1118,57.8,56.99
1119,57.8,56.99
1120,57.81,56.99
1121,57.8,56.99
1122,57.8,56.99
1123,57.8,56.99
1124,57.8,56.99
1125,57.79,56.99
1126,57.8,56.99
1127,57.79,56.99
1128,57.8,56.99
1129,57.8,56.99
1130,57.8,56.99
1131,57.8,56.99
1132,57.8,56.99
1133,57.81,56.99
1134,57.81,56.99
1135,57.8,56.99
1136,57.79,56.99
1137,57.8,56.99
1138,57.8,56.99
1139,57.79,56.99
1140,57.78,56.99
1141,57.77,56.99
1142,57.75,56.99
1143,57.74,56.99
1144,57.72,56.99
1145,57.72,56.99
1146,57.71,56.99
1147,57.69,56.99
1148,57.68,56.99
1149,57.68,56.99
1150,57.66,56.99
1151,57.66,56.99
1152,57.65,56.99
1153,57.64,56.99
1154,57.63,56.99
1155,57.63,56.99
1156,57.62,56.99
1157,57.62,56.99
1158,57.61,56.99
1159,57.6,56.99
1160,57.6,56.99
1161,57.59,56.99
1162,57.58,56.99
1163,57.58,56.99
1164,57.57,56.99
1165,57.56,56.99
1166,57.56,56.99
1167,57.54,56.99
1168,57.54,56.99
1169,57.53,56.99
1170,57.53,56.99
1171,57.52,56.99
1172,57.52,56.99
1173,57.52,56.99
1174,57.51,56.99
1175,57.5,56.99
1176,57.5,56.99
1177,57.5,56.99
1178,57.5,56.99
1179,57.49,56.99
1180,57.49,56.99
1181,57.48,56.99
1182,57.48,56.99
1183,57.48,56.99
1184,57.47,56.99
1185,57.45,56.99
1186,57.47,56.99
1187,57.46,56.99
1188,57.45,56.99
1189,57.43,56.99
1190,57.44,56.99
1191,57.43,56.99
1192,57.43,56.99
1193,57.44,56.99
1194,57.43,56.99
1195,57.43,56.99
1196,57.42,56.99
1197,57.42,56.99
1198,57.42,56.99
1199,57.42,56.99
1200,57.41,56.99
1201,57.41,56.99
1202,57.4,56.99
1203,57.39,56.99
1204,57.39,56.99
1205,57.4,56.99
1206,57.4,56.99
1207,57.4,56.99
1208,57.39,56.99
1209,57.39,56.99
1210,57.39,56.99
1211,57.4,56.99
1212,57.39,56.99
1213,57.39,56.99
1214,57.38,56.99
1215,57.38,56.99
1216,57.37,56.99
1217,57.36,56.99
1218,57.35,56.99
1219,57.36,56.99
1220,57.37,56.99
1221,57.35,56.99
1222,57.35,56.99
1223,57.33,56.99
1224,57.34,56.99
1225,57.32,56.99
1226,57.32,56.99
1227,57.31,56.99
1228,57.31,56.99
1229,57.31,56.99
1230,57.3,56.99
1231,57.3,56.99
1232,57.29,56.99
1233,57.29,56.99
1234,57.29,56.99
1235,57.28,56.99
1236,57.28,56.99
1237,57.27,56.99
1238,57.28,56.99
1239,57.25,56.99
1240,57.25,56.99
1241,57.25,56.99
1242,57.24,56.99
1243,57.23,56.99
1244,57.22,56.99
1245,57.22,56.99
1246,57.22,56.99
1247,57.22,56.99
1248,57.21,56.99
1249,57.21,56.99
1250,57.2,56.99
1251,57.2,56.99
1252,57.2,56.99
1253,57.19,56.99
1254,57.19,56.99
1255,57.18,56.99
1256,57.18,56.99
1257,57.17,56.99
1258,57.17,56.99
1259,57.17,56.99
1260,57.17,56.99
1261,57.17,56.99
1262,57.17,56.99
1263,57.17,56.99
1264,57.15,56.99
1265,57.16,56.99
1266,57.15,56.99
1267,57.14,56.99
1268,57.13,56.99
1269,57.13,56.99
1270,57.12,56.99
1271,57.12,56.99
1272,57.12,56.99
1273,57.11,56.99
1274,57.12,56.99
1275,57.11,56.99
1276,57.11,56.99
1277,57.1,56.99
1278,57.11,56.99
1279,57.1,56.99
1280,57.1,56.99
1281,57.1,56.99
1282,57.1,56.99
1283,57.11,56.99
1284,57.1,56.99
1285,57.1,56.99
1286,57.1,56.99
1287,57.08,56.99
1288,57.08,56.99
1289,57.08,56.99
1290,57.06,56.99
1291,57.05,56.99
1292,57.05,56.99
1293,57.04,56.99
1294,57.03,56.99
1295,57.03,56.99
1296,57.02,56.99
1297,57.02,56.99
1298,57.02,56.99
1299,57.01,56.99
1300,57.01,56.99
1301,57.02,56.99
1302,57.01,56.99
1303,57.01,56.99
1304,57.01,56.99
1305,57.0,56.99
1306,57.01,56.99
1307,57.01,56.99
1308,57.0,56.99
1309,57.0,56.99
1310,57.0,56.99
1311,57.0,56.99
1312,56.99,56.99
1313,56.99,56.99
1314,56.99,56.99
1315,56.99,56.99
1316,56.99,56.99
1317,56.98,56.99
1318,56.99,56.99
1319,56.98,56.99
1320,56.98,56.99
1321,56.98,56.99
1322,56.99,56.99
1323,56.98,56.99
1324,56.99,56.99
1325,56.99,56.99
1326,57.0,56.99
1327,57.0,56.99
1328,57.0,56.99
1329,57.0,56.99
1330,57.0,56.99
1331,57.0,56.99
1332,57.01,56.99
1333,57.0,56.99
1334,57.01,56.99
1335,57.01,56.99
1336,57.02,56.99
1337,57.02,56.99
1338,57.02,56.99
1339,57.01,56.99
1340,57.02,56.99
1341,57.03,56.99
1342,57.01,56.99
1343,57.02,56.99
1344,57.01,56.99
1345,57.01,56.99
1346,57.01,56.99
1347,57.0,56.99
1348,57.01,56.99
1349,57.0,56.99
1350,57.0,56.99
1351,56.99,56.99
1352,56.99,56.99
1353,56.99,56.99
1354,56.98,56.99
1355,56.99,56.99
1356,56.99,56.99
1357,56.98,56.99
1358,56.98,56.99
1359,56.98,56.99
1360,56.98,56.99
1361,56.97,56.99
